Dependency=Location Region	Dependency=Vintage	Dependency=Heating Fuel	Dependency=HVAC System Is Shared	Option=No	Option=Yes	Count	Weight	resstock_probability
CR10	1960s	Natural Gas	Both Shared	1.0	0.0	0.0	0.0	3.5582244072e-05
CR10	1960s	Natural Gas	Neither Shared	1.0	0.0	5.0	53259.54939	0.0010147012461360003
CR10	1960s	Natural Gas	Only Cooling Shared	1.0	0.0	0.0	0.0	1.0068872160000002e-05
CR10	1960s	Natural Gas	Only Heating Shared	1.0	0.0	0.0	0.0	0.00022328763763200003
CR10	1960s	None	Both Shared	1.0	0.0	0.0	0.0	0.0
CR10	1960s	None	Neither Shared	1.0	0.0	1.0	12280.5895	0.0
CR10	1960s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	1960s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR10	1960s	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	0.0
CR10	1960s	Other Fuel	Neither Shared	1.0	0.0	0.0	0.0	9.024712108800002e-05
CR10	1960s	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	1960s	Other Fuel	Only Heating Shared	1.0	0.0	0.0	0.0	1.3272878912e-05
CR10	1960s	Propane	Both Shared	1.0	0.0	0.0	0.0	0.0
CR10	1960s	Propane	Neither Shared	1.0	0.0	0.0	0.0	0.0009937920000000005
CR10	1960s	Propane	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	1960s	Propane	Only Heating Shared	1.0	0.0	0.0	0.0	0.0002484480000000001
CR10	1970s	Electricity	Both Shared	1.0	0.0	0.0	0.0	0.00013830930900000002
CR10	1970s	Electricity	Neither Shared	0.593322	0.40667800000000004	34.0	301127.8035	0.006973075533720001
CR10	1970s	Electricity	Only Cooling Shared	1.0	0.0	0.0	0.0	5.826901536e-05
CR10	1970s	Electricity	Only Heating Shared	1.0	0.0	0.0	0.0	0.00020094614192
CR10	1970s	Fuel Oil	Both Shared	1.0	0.0	0.0	0.0	0.0
CR10	1970s	Fuel Oil	Neither Shared	1.0	0.0	3.0	26365.4439	0.0
CR10	1970s	Fuel Oil	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	1970s	Fuel Oil	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR10	1970s	Natural Gas	Both Shared	1.0	0.0	0.0	0.0	2.1851125140853007e-05
CR10	1970s	Natural Gas	Neither Shared	0.902234	0.09776599999999999	37.0	409190.2287	0.0011229691954095244
CR10	1970s	Natural Gas	Only Cooling Shared	1.0	0.0	0.0	0.0	4.165150906844929e-06
CR10	1970s	Natural Gas	Only Heating Shared	1.0	0.0	0.0	0.0	0.0001346540150870346
CR10	1970s	None	Both Shared	1.0	0.0	0.0	0.0	0.0
CR10	1970s	None	Neither Shared	1.0	0.0	3.0	22906.19308	0.0
CR10	1970s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	1970s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR10	1970s	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	1.1177012992e-05
CR10	1970s	Other Fuel	Neither Shared	1.0	0.0	2.0	16209.97665	8.634000713600003e-05
CR10	1970s	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	1970s	Other Fuel	Only Heating Shared	1.0	0.0	0.0	0.0	6.002979872000001e-06
CR10	1970s	Propane	Both Shared	1.0	0.0	0.0	0.0	0.0
CR10	1970s	Propane	Neither Shared	1.0	0.0	2.0	19793.485259999998	0.0009109760828160004
CR10	1970s	Propane	Only Cooling Shared	1.0	0.0	0.0	0.0	8.281591718400004e-05
CR10	1970s	Propane	Only Heating Shared	1.0	0.0	0.0	0.0	0.0002484480000000001
CR10	1980s	Electricity	Both Shared	1.0	0.0	0.0	0.0	4.6961040840000015e-05
CR10	1980s	Electricity	Neither Shared	0.6675949999999999	0.332405	40.0	449993.8607	0.007075955842640003
CR10	1980s	Electricity	Only Cooling Shared	1.0	0.0	0.0	0.0	4.406144680000002e-05
CR10	1980s	Electricity	Only Heating Shared	1.0	0.0	0.0	0.0	0.00020362166972000005
CR10	1980s	Fuel Oil	Both Shared	1.0	0.0	0.0	0.0	0.0
CR10	1980s	Fuel Oil	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR10	1980s	Fuel Oil	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	1980s	Fuel Oil	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR10	1980s	Natural Gas	Both Shared	1.0	0.0	0.0	0.0	4.5212351015546585e-05
CR10	1980s	Natural Gas	Neither Shared	0.9279649999999999	0.072035	25.0	292938.1472	0.0011255171615487435
CR10	1980s	Natural Gas	Only Cooling Shared	1.0	0.0	0.0	0.0	4.863455232000001e-06
CR10	1980s	Natural Gas	Only Heating Shared	1.0	0.0	0.0	0.0	0.00010804600529222368
CR10	1980s	None	Both Shared	1.0	0.0	0.0	0.0	0.0
CR10	1980s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR10	1980s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	1980s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR10	1980s	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	0.0
CR10	1980s	Other Fuel	Neither Shared	0.740859	0.259141	4.0	34569.891760000006	8.962092860800002e-05
CR10	1980s	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	1980s	Other Fuel	Only Heating Shared	1.0	0.0	0.0	0.0	1.3899071392e-05
CR10	1980s	Propane	Both Shared	1.0	0.0	0.0	0.0	0.0
CR10	1980s	Propane	Neither Shared	1.0	0.0	2.0	41133.62755	0.0010899190156800004
CR10	1980s	Propane	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	1980s	Propane	Only Heating Shared	1.0	0.0	0.0	0.0	0.00015232098432000003
CR10	1990s	Electricity	Both Shared	1.0	0.0	0.0	0.0	4.865770430224705e-05
CR10	1990s	Electricity	Neither Shared	0.42551700000000003	0.574483	29.0	289690.1418	0.0072572623971362445
CR10	1990s	Electricity	Only Cooling Shared	1.0	0.0	1.0	9539.453943	6.77062638936684e-06
CR10	1990s	Electricity	Only Heating Shared	1.0	0.0	1.0	9539.453943	5.7906323933618154e-05
CR10	1990s	Fuel Oil	Both Shared	1.0	0.0	0.0	0.0	0.0
CR10	1990s	Fuel Oil	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR10	1990s	Fuel Oil	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	1990s	Fuel Oil	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR10	1990s	Natural Gas	Both Shared	1.0	0.0	0.0	0.0	1.8824837328000008e-05
CR10	1990s	Natural Gas	Neither Shared	0.93761	0.06239	45.0	501177.2093	0.0011942044368240005
CR10	1990s	Natural Gas	Only Cooling Shared	1.0	0.0	0.0	0.0	2.0136974136000013e-05
CR10	1990s	Natural Gas	Only Heating Shared	1.0	0.0	0.0	0.0	5.0473751712000016e-05
CR10	1990s	None	Both Shared	1.0	0.0	0.0	0.0	0.0
CR10	1990s	None	Neither Shared	0.60974	0.39026	6.0	61924.2505	0.0
CR10	1990s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	1990s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR10	1990s	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	0.0
CR10	1990s	Other Fuel	Neither Shared	1.0	0.0	0.0	0.0	8.281600000000003e-05
CR10	1990s	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	1990s	Other Fuel	Only Heating Shared	1.0	0.0	0.0	0.0	2.0704000000000007e-05
CR10	1990s	Propane	Both Shared	1.0	0.0	0.0	0.0	0.00019398993753600008
CR10	1990s	Propane	Neither Shared	1.0	0.0	7.0	99342.89833	0.0006801574560000003
CR10	1990s	Propane	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	1990s	Propane	Only Heating Shared	1.0	0.0	0.0	0.0	0.0003680926064640002
CR10	2000s	Electricity	Both Shared	1.0	0.0	0.0	0.0	3.7744808717351797e-05
CR10	2000s	Electricity	Neither Shared	0.549067	0.450933	35.0	356007.4262	0.00715994845878808
CR10	2000s	Electricity	Only Cooling Shared	1.0	0.0	1.0	12519.071759999999	5.407214164780428e-05
CR10	2000s	Electricity	Only Heating Shared	1.0	0.0	1.0	9539.45595	0.00011883164260823855
CR10	2000s	Fuel Oil	Both Shared	1.0	0.0	0.0	0.0	0.0
CR10	2000s	Fuel Oil	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR10	2000s	Fuel Oil	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	2000s	Fuel Oil	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR10	2000s	Natural Gas	Both Shared	1.0	0.0	0.0	0.0	1.1094500520000003e-05
CR10	2000s	Natural Gas	Neither Shared	0.9475549999999999	0.052445000000000006	40.0	465835.1039	0.0011979480445200004
CR10	2000s	Natural Gas	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	2000s	Natural Gas	Only Heating Shared	1.0	0.0	0.0	0.0	7.459745496000002e-05
CR10	2000s	None	Both Shared	1.0	0.0	0.0	0.0	0.0
CR10	2000s	None	Neither Shared	1.0	0.0	3.0	30979.044960000003	0.0
CR10	2000s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	2000s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR10	2000s	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	0.0
CR10	2000s	Other Fuel	Neither Shared	1.0	0.0	2.0	33003.01845	8.281600000000003e-05
CR10	2000s	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	2000s	Other Fuel	Only Heating Shared	1.0	0.0	0.0	0.0	2.0704000000000007e-05
CR10	2000s	Propane	Both Shared	1.0	0.0	0.0	0.0	0.0002484480000000001
CR10	2000s	Propane	Neither Shared	1.0	0.0	1.0	9748.881573	0.0008495351408640004
CR10	2000s	Propane	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	2000s	Propane	Only Heating Shared	1.0	0.0	0.0	0.0	0.000144256859136
CR10	2010s	Electricity	Both Shared	1.0	0.0	0.0	0.0	3.7744808717351797e-05
CR10	2010s	Electricity	Neither Shared	0.549067	0.450933	35.0	356007.4262	0.00715994845878808
CR10	2010s	Electricity	Only Cooling Shared	1.0	0.0	1.0	12519.071759999999	5.407214164780428e-05
CR10	2010s	Electricity	Only Heating Shared	1.0	0.0	1.0	9539.45595	0.00011883164260823855
CR10	2010s	Fuel Oil	Both Shared	1.0	0.0	0.0	0.0	0.0
CR10	2010s	Fuel Oil	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR10	2010s	Fuel Oil	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	2010s	Fuel Oil	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR10	2010s	Natural Gas	Both Shared	1.0	0.0	0.0	0.0	1.1094500520000003e-05
CR10	2010s	Natural Gas	Neither Shared	0.9475549999999999	0.052445000000000006	40.0	465835.1039	0.0011979480445200004
CR10	2010s	Natural Gas	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	2010s	Natural Gas	Only Heating Shared	1.0	0.0	0.0	0.0	7.459745496000002e-05
CR10	2010s	None	Both Shared	1.0	0.0	0.0	0.0	0.0
CR10	2010s	None	Neither Shared	1.0	0.0	3.0	30979.044960000003	0.0
CR10	2010s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	2010s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR10	2010s	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	0.0
CR10	2010s	Other Fuel	Neither Shared	1.0	0.0	2.0	33003.01845	8.281600000000003e-05
CR10	2010s	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	2010s	Other Fuel	Only Heating Shared	1.0	0.0	0.0	0.0	2.0704000000000007e-05
CR10	2010s	Propane	Both Shared	1.0	0.0	0.0	0.0	0.0002484480000000001
CR10	2010s	Propane	Neither Shared	1.0	0.0	1.0	9748.881573	0.0008495351408640004
CR10	2010s	Propane	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	2010s	Propane	Only Heating Shared	1.0	0.0	0.0	0.0	0.000144256859136
CR11	<1940	Electricity	Both Shared	1.0	0.0	0.0	0.0	0.00011027744308000003
CR11	<1940	Electricity	Neither Shared	0.944767	0.055233000000000004	33.0	240169.0207	0.006562180799040002
CR11	<1940	Electricity	Only Cooling Shared	1.0	0.0	0.0	0.0	4.989453964000002e-05
CR11	<1940	Electricity	Only Heating Shared	1.0	0.0	2.0	17749.716959999998	0.0006482472182400001
CR11	<1940	Fuel Oil	Both Shared	1.0	0.0	0.0	0.0	0.0
CR11	<1940	Fuel Oil	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR11	<1940	Fuel Oil	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR11	<1940	Fuel Oil	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR11	<1940	Natural Gas	Both Shared	1.0	0.0	1.0	11579.41104	2.9071639293926838e-05
CR11	<1940	Natural Gas	Neither Shared	0.9780040000000001	0.021996	129.0	1012451.253	0.0009572913669341472
CR11	<1940	Natural Gas	Only Cooling Shared	1.0	0.0	0.0	0.0	2.3100385440000012e-06
CR11	<1940	Natural Gas	Only Heating Shared	1.0	0.0	6.0	50782.07568	0.00029496746868418324
CR11	<1940	None	Both Shared	1.0	0.0	0.0	0.0	0.0
CR11	<1940	None	Neither Shared	0.9551040000000001	0.044896	31.0	233688.6122	0.0
CR11	<1940	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR11	<1940	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR11	<1940	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	0.0
CR11	<1940	Other Fuel	Neither Shared	1.0	0.0	8.0	58175.160939999994	6.339210761600002e-05
CR11	<1940	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR11	<1940	Other Fuel	Only Heating Shared	1.0	0.0	0.0	0.0	4.012789238400001e-05
CR11	<1940	Propane	Both Shared	1.0	0.0	0.0	0.0	0.0
CR11	<1940	Propane	Neither Shared	1.0	0.0	2.0	13337.601490000001	0.0009470942108160004
CR11	<1940	Propane	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR11	<1940	Propane	Only Heating Shared	1.0	0.0	0.0	0.0	0.0002951457891840002
CR11	1940s	Electricity	Both Shared	1.0	0.0	0.0	0.0	0.00022055488616000006
CR11	1940s	Electricity	Neither Shared	0.944767	0.055233000000000004	33.0	240169.0207	0.013124361598080007
CR11	1940s	Electricity	Only Cooling Shared	1.0	0.0	0.0	0.0	9.978907928000003e-05
CR11	1940s	Electricity	Only Heating Shared	1.0	0.0	2.0	17749.716959999998	0.0012964944364800002
CR11	1940s	Fuel Oil	Both Shared	1.0	0.0	0.0	0.0	0.0
CR11	1940s	Fuel Oil	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR11	1940s	Fuel Oil	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR11	1940s	Fuel Oil	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR11	1940s	Natural Gas	Both Shared	1.0	0.0	1.0	11579.41104	5.8143278587853675e-05
CR11	1940s	Natural Gas	Neither Shared	0.9780040000000001	0.021996	129.0	1012451.253	0.0019145827338682944
CR11	1940s	Natural Gas	Only Cooling Shared	1.0	0.0	0.0	0.0	4.6200770880000025e-06
CR11	1940s	Natural Gas	Only Heating Shared	1.0	0.0	6.0	50782.07568	0.0005899349373683665
CR11	1940s	None	Both Shared	1.0	0.0	0.0	0.0	0.0
CR11	1940s	None	Neither Shared	0.9551040000000001	0.044896	31.0	233688.6122	0.0
CR11	1940s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR11	1940s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR11	1940s	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	0.0
CR11	1940s	Other Fuel	Neither Shared	1.0	0.0	8.0	58175.160939999994	0.00012678421523200004
CR11	1940s	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR11	1940s	Other Fuel	Only Heating Shared	1.0	0.0	0.0	0.0	8.025578476800002e-05
CR11	1940s	Propane	Both Shared	1.0	0.0	0.0	0.0	0.0
CR11	1940s	Propane	Neither Shared	1.0	0.0	2.0	13337.601490000001	0.0018941884216320004
CR11	1940s	Propane	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR11	1940s	Propane	Only Heating Shared	1.0	0.0	0.0	0.0	0.0005902915783680001
CR11	1950s	Electricity	Both Shared	1.0	0.0	0.0	0.0	5.8126025720000015e-05
CR11	1950s	Electricity	Neither Shared	0.932852	0.067148	45.0	328333.6786	0.006996823606920001
CR11	1950s	Electricity	Only Cooling Shared	1.0	0.0	0.0	0.0	4.020220064e-05
CR11	1950s	Electricity	Only Heating Shared	1.0	0.0	0.0	0.0	0.0002754481667200001
CR11	1950s	Fuel Oil	Both Shared	1.0	0.0	0.0	0.0	0.0
CR11	1950s	Fuel Oil	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR11	1950s	Fuel Oil	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR11	1950s	Fuel Oil	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR11	1950s	Natural Gas	Both Shared	1.0	0.0	0.0	0.0	2.9559918648000016e-05
CR11	1950s	Natural Gas	Neither Shared	0.981988	0.018012	167.0	1284335.386	0.0010124738740080006
CR11	1950s	Natural Gas	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR11	1950s	Natural Gas	Only Heating Shared	1.0	0.0	1.0	10491.683640000001	0.00024160620734400007
CR11	1950s	None	Both Shared	1.0	0.0	0.0	0.0	0.0
CR11	1950s	None	Neither Shared	1.0	0.0	42.0	312615.3312	0.0
CR11	1950s	None	Only Cooling Shared	1.0	0.0	1.0	6466.420572	0.0
CR11	1950s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR11	1950s	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	0.0
CR11	1950s	Other Fuel	Neither Shared	0.851592	0.14840799999999998	6.0	41820.5472	0.00010352000000000003
CR11	1950s	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR11	1950s	Other Fuel	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR11	1950s	Propane	Both Shared	1.0	0.0	0.0	0.0	0.0
CR11	1950s	Propane	Neither Shared	1.0	0.0	2.0	13302.59574	0.0012422400000000006
CR11	1950s	Propane	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR11	1950s	Propane	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR11	1960s	Electricity	Both Shared	1.0	0.0	2.0	15832.85197	0.00010903475992000001
CR11	1960s	Electricity	Neither Shared	0.920435	0.079565	46.0	325395.968	0.006901291786200001
CR11	1960s	Electricity	Only Cooling Shared	1.0	0.0	0.0	0.0	6.784342476000001e-05
CR11	1960s	Electricity	Only Heating Shared	1.0	0.0	2.0	30898.4794	0.00029243002912
CR11	1960s	Fuel Oil	Both Shared	1.0	0.0	0.0	0.0	0.0
CR11	1960s	Fuel Oil	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR11	1960s	Fuel Oil	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR11	1960s	Fuel Oil	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR11	1960s	Natural Gas	Both Shared	1.0	0.0	1.0	10491.68353	3.5582244072e-05
CR11	1960s	Natural Gas	Neither Shared	0.9939969999999999	0.0060030000000000005	152.0	1194274.019	0.0010147012461360003
CR11	1960s	Natural Gas	Only Cooling Shared	1.0	0.0	0.0	0.0	1.0068872160000002e-05
CR11	1960s	Natural Gas	Only Heating Shared	1.0	0.0	4.0	34617.82583	0.00022328763763200003
CR11	1960s	None	Both Shared	1.0	0.0	0.0	0.0	0.0
CR11	1960s	None	Neither Shared	1.0	0.0	46.0	333572.0851	0.0
CR11	1960s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR11	1960s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR11	1960s	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	0.0
CR11	1960s	Other Fuel	Neither Shared	1.0	0.0	6.0	37928.18742	9.024712108800002e-05
CR11	1960s	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR11	1960s	Other Fuel	Only Heating Shared	1.0	0.0	1.0	9577.219525	1.3272878912e-05
CR11	1960s	Propane	Both Shared	1.0	0.0	0.0	0.0	0.0
CR11	1960s	Propane	Neither Shared	1.0	0.0	2.0	13344.12636	0.0009937920000000005
CR11	1960s	Propane	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR11	1960s	Propane	Only Heating Shared	1.0	0.0	0.0	0.0	0.0002484480000000001
CR11	1970s	Electricity	Both Shared	1.0	0.0	2.0	15832.850830000001	0.00013830930900000002
CR11	1970s	Electricity	Neither Shared	0.9492950000000001	0.050705	79.0	578186.9001	0.006973075533720001
CR11	1970s	Electricity	Only Cooling Shared	1.0	0.0	0.0	0.0	5.826901536e-05
CR11	1970s	Electricity	Only Heating Shared	1.0	0.0	1.0	8677.593597	0.00020094614192
CR11	1970s	Fuel Oil	Both Shared	1.0	0.0	0.0	0.0	0.0
CR11	1970s	Fuel Oil	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR11	1970s	Fuel Oil	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR11	1970s	Fuel Oil	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR11	1970s	Natural Gas	Both Shared	1.0	0.0	0.0	0.0	2.1851125140853007e-05
CR11	1970s	Natural Gas	Neither Shared	0.969665	0.030335	163.0	1275521.637	0.0011229691954095244
CR11	1970s	Natural Gas	Only Cooling Shared	1.0	0.0	0.0	0.0	4.165150906844929e-06
CR11	1970s	Natural Gas	Only Heating Shared	1.0	0.0	3.0	19060.146259999998	0.0001346540150870346
CR11	1970s	None	Both Shared	1.0	0.0	0.0	0.0	0.0
CR11	1970s	None	Neither Shared	0.975901	0.024099000000000002	55.0	435363.6393	0.0
CR11	1970s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR11	1970s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR11	1970s	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	1.1177012992e-05
CR11	1970s	Other Fuel	Neither Shared	0.893658	0.106342	18.0	124564.7856	8.634000713600003e-05
CR11	1970s	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR11	1970s	Other Fuel	Only Heating Shared	1.0	0.0	0.0	0.0	6.002979872000001e-06
CR11	1970s	Propane	Both Shared	1.0	0.0	0.0	0.0	0.0
CR11	1970s	Propane	Neither Shared	1.0	0.0	8.0	61670.75495	0.0009109760828160004
CR11	1970s	Propane	Only Cooling Shared	1.0	0.0	1.0	7251.153576000001	8.281591718400004e-05
CR11	1970s	Propane	Only Heating Shared	1.0	0.0	0.0	0.0	0.0002484480000000001
CR11	1980s	Electricity	Both Shared	1.0	0.0	0.0	0.0	4.6961040840000015e-05
CR11	1980s	Electricity	Neither Shared	0.8569030000000001	0.143097	58.0	438842.7088	0.007075955842640003
CR11	1980s	Electricity	Only Cooling Shared	1.0	0.0	0.0	0.0	4.406144680000002e-05
CR11	1980s	Electricity	Only Heating Shared	1.0	0.0	0.0	0.0	0.00020362166972000005
CR11	1980s	Fuel Oil	Both Shared	1.0	0.0	0.0	0.0	0.0
CR11	1980s	Fuel Oil	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR11	1980s	Fuel Oil	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR11	1980s	Fuel Oil	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR11	1980s	Natural Gas	Both Shared	1.0	0.0	0.0	0.0	4.5212351015546585e-05
CR11	1980s	Natural Gas	Neither Shared	0.989707	0.010293	121.0	945940.035	0.0011255171615487435
CR11	1980s	Natural Gas	Only Cooling Shared	1.0	0.0	0.0	0.0	4.863455232000001e-06
CR11	1980s	Natural Gas	Only Heating Shared	1.0	0.0	4.0	35850.016	0.00010804600529222368
CR11	1980s	None	Both Shared	1.0	0.0	0.0	0.0	0.0
CR11	1980s	None	Neither Shared	0.934507	0.065493	33.0	244214.9366	0.0
CR11	1980s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR11	1980s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR11	1980s	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	0.0
CR11	1980s	Other Fuel	Neither Shared	1.0	0.0	11.0	79867.59682	8.962092860800002e-05
CR11	1980s	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR11	1980s	Other Fuel	Only Heating Shared	1.0	0.0	0.0	0.0	1.3899071392e-05
CR11	1980s	Propane	Both Shared	1.0	0.0	0.0	0.0	0.0
CR11	1980s	Propane	Neither Shared	1.0	0.0	4.0	29425.824660000002	0.0010899190156800004
CR11	1980s	Propane	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR11	1980s	Propane	Only Heating Shared	1.0	0.0	1.0	7131.083409000001	0.00015232098432000003
CR11	1990s	Electricity	Both Shared	1.0	0.0	2.0	16418.206469999997	4.865770430224705e-05
CR11	1990s	Electricity	Neither Shared	0.938941	0.061059	46.0	358768.7541	0.0072572623971362445
CR11	1990s	Electricity	Only Cooling Shared	1.0	0.0	0.0	0.0	6.77062638936684e-06
CR11	1990s	Electricity	Only Heating Shared	1.0	0.0	0.0	0.0	5.7906323933618154e-05
CR11	1990s	Fuel Oil	Both Shared	1.0	0.0	0.0	0.0	0.0
CR11	1990s	Fuel Oil	Neither Shared	1.0	0.0	1.0	7206.602537999999	0.0
CR11	1990s	Fuel Oil	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR11	1990s	Fuel Oil	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR11	1990s	Natural Gas	Both Shared	1.0	0.0	0.0	0.0	1.8824837328000008e-05
CR11	1990s	Natural Gas	Neither Shared	0.988454	0.011545999999999999	105.0	754316.0285	0.0011942044368240005
CR11	1990s	Natural Gas	Only Cooling Shared	1.0	0.0	0.0	0.0	2.0136974136000013e-05
CR11	1990s	Natural Gas	Only Heating Shared	1.0	0.0	0.0	0.0	5.0473751712000016e-05
CR11	1990s	None	Both Shared	1.0	0.0	0.0	0.0	0.0
CR11	1990s	None	Neither Shared	1.0	0.0	11.0	96233.54587999999	0.0
CR11	1990s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR11	1990s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR11	1990s	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	0.0
CR11	1990s	Other Fuel	Neither Shared	1.0	0.0	2.0	14131.47085	8.281600000000003e-05
CR11	1990s	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR11	1990s	Other Fuel	Only Heating Shared	1.0	0.0	0.0	0.0	2.0704000000000007e-05
CR11	1990s	Propane	Both Shared	1.0	0.0	1.0	5806.6996659999995	0.00019398993753600008
CR11	1990s	Propane	Neither Shared	1.0	0.0	9.0	64949.53039	0.0006801574560000003
