Dependency=Location Region	Dependency=Vintage	Dependency=Heating Fuel	Dependency=HVAC System Is Heat Pump	Dependency=HVAC System Is Shared	Option=None	Option=AC, SEER 8	Option=AC, SEER 10	Option=AC, SEER 13	Option=AC, SEER 15	Option=FIXME Room AC, EER 8.5, 20% Conditioned	Option=FIXME Room AC, EER 10.7, 20% Conditioned	resstock_probability
CR09	1950s	None	No	Neither Shared	0.067762	0.05924600000000001	0.35030100000000003	0.215602	0.035210000000000005	0.090626	0.181253	0.0
CR09	1950s	Other Fuel	No	Neither Shared	0.067762	0.05924600000000001	0.35030100000000003	0.215602	0.035210000000000005	0.090626	0.181253	0.00010352000000000004
CR09	1950s	Propane	No	Neither Shared	0.067762	0.05924600000000001	0.35030100000000003	0.215602	0.035210000000000005	0.090626	0.181253	0.0012422400000000006
CR09	1950s	Electricity	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017582807819481753
CR09	1950s	Fuel Oil	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1950s	Natural Gas	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.350660593284375e-05
CR09	1950s	None	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1950s	Other Fuel	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1950s	Propane	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1950s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.020220064e-05
CR09	1950s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1950s	Natural Gas	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1950s	None	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1950s	Other Fuel	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1950s	Propane	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1950s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1950s	Fuel Oil	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1950s	Natural Gas	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1950s	None	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1950s	Other Fuel	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1950s	Propane	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1950s	Electricity	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.812602572000002e-05
CR09	1950s	Fuel Oil	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1950s	Natural Gas	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9559918648000012e-05
CR09	1950s	None	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1950s	Other Fuel	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1950s	Propane	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1950s	Electricity	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1950s	Fuel Oil	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1950s	Natural Gas	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1950s	None	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1950s	Other Fuel	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1950s	Propane	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1960s	Electricity	No	Only Heating Shared	0.046669	0.05965	0.353635	0.229622	0.040723	0.0899	0.179801	0.00029243002912
CR09	1960s	Fuel Oil	No	Only Heating Shared	0.03193	0.068368	0.405321	0.263183	0.046674	0.06150800000000001	0.12301600000000001	0.0
CR09	1960s	Natural Gas	No	Only Heating Shared	0.03193	0.068368	0.405321	0.263183	0.046674	0.06150800000000001	0.12301600000000001	0.00022328763763200006
CR09	1960s	None	No	Only Heating Shared	0.03193	0.068368	0.405321	0.263183	0.046674	0.06150800000000001	0.12301600000000001	0.0
CR09	1960s	Other Fuel	No	Only Heating Shared	0.03193	0.068368	0.405321	0.263183	0.046674	0.06150800000000001	0.12301600000000001	1.3272878912000001e-05
CR09	1960s	Propane	No	Only Heating Shared	0.03193	0.068368	0.405321	0.263183	0.046674	0.06150800000000001	0.12301600000000001	0.00024844800000000007
CR09	1960s	Electricity	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1960s	Fuel Oil	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1960s	Natural Gas	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1960s	None	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1960s	Other Fuel	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1960s	Propane	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1960s	Electricity	No	Neither Shared	0.046669	0.05965	0.353635	0.229622	0.040723	0.0899	0.179801	0.005056224525867644
CR09	1960s	Fuel Oil	No	Neither Shared	0.03193	0.068368	0.405321	0.263183	0.046674	0.06150800000000001	0.12301600000000001	0.0
CR09	1960s	Natural Gas	No	Neither Shared	0.03193	0.068368	0.405321	0.263183	0.046674	0.06150800000000001	0.12301600000000001	0.0009829908174930043
CR09	1960s	None	No	Neither Shared	0.03193	0.068368	0.405321	0.263183	0.046674	0.06150800000000001	0.12301600000000001	0.0
CR09	1960s	Other Fuel	No	Neither Shared	0.03193	0.068368	0.405321	0.263183	0.046674	0.06150800000000001	0.12301600000000001	8.134992816129737e-05
CR09	1960s	Propane	No	Neither Shared	0.03193	0.068368	0.405321	0.263183	0.046674	0.06150800000000001	0.12301600000000001	0.0009937920000000003
CR09	1960s	Electricity	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018450672603323563
CR09	1960s	Fuel Oil	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1960s	Natural Gas	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.171042864299615e-05
CR09	1960s	None	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1960s	Other Fuel	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	8.897192926702657e-06
CR09	1960s	Propane	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1960s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	6.784342476000001e-05
CR09	1960s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1960s	Natural Gas	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0068872160000003e-05
CR09	1960s	None	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1960s	Other Fuel	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1960s	Propane	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1960s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1960s	Fuel Oil	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1960s	Natural Gas	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1960s	None	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1960s	Other Fuel	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1960s	Propane	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1960s	Electricity	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010903475992
CR09	1960s	Fuel Oil	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1960s	Natural Gas	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5582244071999996e-05
CR09	1960s	None	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1960s	Other Fuel	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1960s	Propane	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1960s	Electricity	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1960s	Fuel Oil	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1960s	Natural Gas	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1960s	None	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1960s	Other Fuel	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1960s	Propane	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1970s	Electricity	No	Only Heating Shared	0.042095999999999995	0.08656699999999999	0.401382	0.256272	0.045489999999999996	0.056065	0.11212899999999999	0.00020094614191999997
CR09	1970s	Fuel Oil	No	Only Heating Shared	0.025473	0.09567	0.443589	0.28321999999999997	0.050273000000000005	0.033925	0.06785	0.0
CR09	1970s	Natural Gas	No	Only Heating Shared	0.025473	0.09567	0.443589	0.28321999999999997	0.050273000000000005	0.033925	0.06785	0.0001346540150870346
CR09	1970s	None	No	Only Heating Shared	0.025473	0.09567	0.443589	0.28321999999999997	0.050273000000000005	0.033925	0.06785	0.0
CR09	1970s	Other Fuel	No	Only Heating Shared	0.025473	0.09567	0.443589	0.28321999999999997	0.050273000000000005	0.033925	0.06785	6.0029798720000015e-06
CR09	1970s	Propane	No	Only Heating Shared	0.025473	0.09567	0.443589	0.28321999999999997	0.050273000000000005	0.033925	0.06785	0.00024844800000000007
CR09	1970s	Electricity	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1970s	Fuel Oil	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1970s	Natural Gas	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1970s	None	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1970s	Other Fuel	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1970s	Propane	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1970s	Electricity	No	Neither Shared	0.042095999999999995	0.08656699999999999	0.401382	0.256272	0.045489999999999996	0.056065	0.11212899999999999	0.004705229150963779
CR09	1970s	Fuel Oil	No	Neither Shared	0.025473	0.09567	0.443589	0.28321999999999997	0.050273000000000005	0.033925	0.06785	0.0
CR09	1970s	Natural Gas	No	Neither Shared	0.025473	0.09567	0.443589	0.28321999999999997	0.050273000000000005	0.033925	0.06785	0.0011038899487795166
CR09	1970s	None	No	Neither Shared	0.025473	0.09567	0.443589	0.28321999999999997	0.050273000000000005	0.033925	0.06785	0.0
CR09	1970s	Other Fuel	No	Neither Shared	0.025473	0.09567	0.443589	0.28321999999999997	0.050273000000000005	0.033925	0.06785	7.309260082110212e-05
CR09	1970s	Propane	No	Neither Shared	0.025473	0.09567	0.443589	0.28321999999999997	0.050273000000000005	0.033925	0.06785	0.0008287440937723656
CR09	1970s	Electricity	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002267846382756222
CR09	1970s	Fuel Oil	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1970s	Natural Gas	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9079246630007823e-05
CR09	1970s	None	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1970s	Other Fuel	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3247406314897892e-05
CR09	1970s	Propane	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	8.223198904363472e-05
CR09	1970s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.826901536e-05
CR09	1970s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1970s	Natural Gas	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.165150906844929e-06
CR09	1970s	None	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1970s	Other Fuel	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1970s	Propane	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	8.281591718400004e-05
CR09	1970s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1970s	Fuel Oil	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1970s	Natural Gas	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1970s	None	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1970s	Other Fuel	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1970s	Propane	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1970s	Electricity	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013830930900000002
CR09	1970s	Fuel Oil	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1970s	Natural Gas	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1851125140853007e-05
CR09	1970s	None	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1970s	Other Fuel	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1177012992e-05
CR09	1970s	Propane	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1970s	Electricity	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1970s	Fuel Oil	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1970s	Natural Gas	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1970s	None	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1970s	Other Fuel	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1970s	Propane	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1980s	Electricity	No	Only Heating Shared	0.036466000000000005	0.12113800000000001	0.391717	0.25644	0.046231	0.049336	0.098673	0.00020362166972000005
CR09	1980s	Fuel Oil	No	Only Heating Shared	0.025193	0.129609	0.419108	0.274372	0.049463	0.034085000000000004	0.06817000000000001	0.0
CR09	1980s	Natural Gas	No	Only Heating Shared	0.025193	0.129609	0.419108	0.274372	0.049463	0.034085000000000004	0.06817000000000001	0.00010804600529222368
CR09	1980s	None	No	Only Heating Shared	0.025193	0.129609	0.419108	0.274372	0.049463	0.034085000000000004	0.06817000000000001	0.0
CR09	1980s	Other Fuel	No	Only Heating Shared	0.025193	0.129609	0.419108	0.274372	0.049463	0.034085000000000004	0.06817000000000001	1.3899071392e-05
CR09	1980s	Propane	No	Only Heating Shared	0.025193	0.129609	0.419108	0.274372	0.049463	0.034085000000000004	0.06817000000000001	0.00015232098432000005
CR09	1980s	Electricity	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1980s	Fuel Oil	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1980s	Natural Gas	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1980s	None	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1980s	Other Fuel	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1980s	Propane	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1980s	Electricity	No	Neither Shared	0.036466000000000005	0.12113800000000001	0.391717	0.25644	0.046231	0.049336	0.098673	0.005157317491864009
CR09	1980s	Fuel Oil	No	Neither Shared	0.025193	0.129609	0.419108	0.274372	0.049463	0.034085000000000004	0.06817000000000001	0.0
CR09	1980s	Natural Gas	No	Neither Shared	0.025193	0.129609	0.419108	0.274372	0.049463	0.034085000000000004	0.06817000000000001	0.0010808318792009353
CR09	1980s	None	No	Neither Shared	0.025193	0.129609	0.419108	0.274372	0.049463	0.034085000000000004	0.06817000000000001	0.0
CR09	1980s	Other Fuel	No	Neither Shared	0.025193	0.129609	0.419108	0.274372	0.049463	0.034085000000000004	0.06817000000000001	8.550248845474799e-05
CR09	1980s	Propane	No	Neither Shared	0.025193	0.129609	0.419108	0.274372	0.049463	0.034085000000000004	0.06817000000000001	0.001047175661642078
CR09	1980s	Electricity	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001918638350775994
CR09	1980s	Fuel Oil	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1980s	Natural Gas	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.4685282347808216e-05
CR09	1980s	None	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1980s	Other Fuel	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1184401532520335e-06
CR09	1980s	Propane	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.274335403792258e-05
CR09	1980s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.406144680000002e-05
CR09	1980s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1980s	Natural Gas	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.863455232000001e-06
CR09	1980s	None	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1980s	Other Fuel	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1980s	Propane	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1980s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1980s	Fuel Oil	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1980s	Natural Gas	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1980s	None	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1980s	Other Fuel	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1980s	Propane	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1980s	Electricity	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6961040840000015e-05
CR09	1980s	Fuel Oil	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1980s	Natural Gas	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5212351015546585e-05
CR09	1980s	None	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1980s	Other Fuel	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1980s	Propane	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1980s	Electricity	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1980s	Fuel Oil	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1980s	Natural Gas	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1980s	None	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1980s	Other Fuel	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1980s	Propane	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1990s	Electricity	No	Only Heating Shared	0.011048	0.029914	0.556887	0.297204	0.045321	0.019875	0.03975	5.790632393361817e-05
CR09	1990s	Fuel Oil	No	Only Heating Shared	0.006768000000000001	0.030795999999999997	0.573295	0.30596100000000004	0.046656	0.012175	0.02435	0.0
CR09	1990s	Natural Gas	No	Only Heating Shared	0.006768000000000001	0.030795999999999997	0.573295	0.30596100000000004	0.046656	0.012175	0.02435	5.0473751712000016e-05
CR09	1990s	None	No	Only Heating Shared	0.006768000000000001	0.030795999999999997	0.573295	0.30596100000000004	0.046656	0.012175	0.02435	0.0
CR09	1990s	Other Fuel	No	Only Heating Shared	0.006768000000000001	0.030795999999999997	0.573295	0.30596100000000004	0.046656	0.012175	0.02435	2.0704000000000007e-05
CR09	1990s	Propane	No	Only Heating Shared	0.006768000000000001	0.030795999999999997	0.573295	0.30596100000000004	0.046656	0.012175	0.02435	0.0003680926064640002
CR09	1990s	Electricity	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1990s	Fuel Oil	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1990s	Natural Gas	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1990s	None	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1990s	Other Fuel	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1990s	Propane	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1990s	Electricity	No	Neither Shared	0.011048	0.029914	0.556887	0.297204	0.045321	0.019875	0.03975	0.004600001255900013
CR09	1990s	Fuel Oil	No	Neither Shared	0.006768000000000001	0.030795999999999997	0.573295	0.30596100000000004	0.046656	0.012175	0.02435	0.0
CR09	1990s	Natural Gas	No	Neither Shared	0.006768000000000001	0.030795999999999997	0.573295	0.30596100000000004	0.046656	0.012175	0.02435	0.001135231039120321
CR09	1990s	None	No	Neither Shared	0.006768000000000001	0.030795999999999997	0.573295	0.30596100000000004	0.046656	0.012175	0.02435	0.0
CR09	1990s	Other Fuel	No	Neither Shared	0.006768000000000001	0.030795999999999997	0.573295	0.30596100000000004	0.046656	0.012175	0.02435	6.491316838400001e-05
CR09	1990s	Propane	No	Neither Shared	0.006768000000000001	0.030795999999999997	0.573295	0.30596100000000004	0.046656	0.012175	0.02435	0.0006284192386369922
CR09	1990s	Electricity	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00265726114123623
CR09	1990s	Fuel Oil	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1990s	Natural Gas	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.897339770367962e-05
CR09	1990s	None	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1990s	Other Fuel	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.790283161600001e-05
CR09	1990s	Propane	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.1738217363008016e-05
CR09	1990s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	6.770626389366841e-06
CR09	1990s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1990s	Natural Gas	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0136974136000013e-05
CR09	1990s	None	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1990s	Other Fuel	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1990s	Propane	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1990s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1990s	Fuel Oil	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1990s	Natural Gas	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1990s	None	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1990s	Other Fuel	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1990s	Propane	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1990s	Electricity	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.865770430224705e-05
CR09	1990s	Fuel Oil	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1990s	Natural Gas	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8824837328000005e-05
CR09	1990s	None	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1990s	Other Fuel	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1990s	Propane	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019398993753600008
CR09	1990s	Electricity	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1990s	Fuel Oil	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
